EG_node1	EG_node2	Source
2783	3363	metabosignal
2784	3363	metabosignal
2785	3363	metabosignal
2786	3363	metabosignal
2787	3363	metabosignal
2788	3363	metabosignal
2790	3363	metabosignal
2791	3363	metabosignal
2792	3363	metabosignal
2793	3363	metabosignal
51764	3363	metabosignal
54331	3363	metabosignal
59345	3363	metabosignal
94235	3363	metabosignal
1432	7535	metabosignal
5600	7535	metabosignal
5603	7535	metabosignal
6300	7535	metabosignal
23624	7535	metabosignal
867	7535	metabosignal
868	7535	metabosignal
5898	55770	metabosignal
5899	55770	metabosignal
1654	29110	metabosignal
5970	29110	metabosignal
55770	29110	metabosignal
22800	8315	metabosignal
22808	8315	metabosignal
3265	8315	metabosignal
3845	8315	metabosignal
4893	8315	metabosignal
6237	8315	metabosignal
5894	8036	metabosignal
22800	8036	metabosignal
22808	8036	metabosignal
3265	8036	metabosignal
3845	8036	metabosignal
4893	8036	metabosignal
6237	8036	metabosignal
5906	54518	metabosignal
5908	54518	metabosignal
54518	7408	metabosignal
54518	345456	metabosignal
54518	375189	metabosignal
54518	5216	metabosignal
54518	5217	metabosignal
6788	60	metabosignal
998	60	metabosignal
387	60	metabosignal
7408	60	metabosignal
345456	60	metabosignal
375189	60	metabosignal
5216	60	metabosignal
5217	60	metabosignal
6788	71	metabosignal
998	71	metabosignal
387	71	metabosignal
7408	71	metabosignal
345456	71	metabosignal
375189	71	metabosignal
5216	71	metabosignal
5217	71	metabosignal
5906	9732	metabosignal
5908	9732	metabosignal
C00575	10411	metabosignal
107	10411	metabosignal
108	10411	metabosignal
109	10411	metabosignal
196883	10411	metabosignal
111	10411	metabosignal
112	10411	metabosignal
113	10411	metabosignal
114	10411	metabosignal
115	10411	metabosignal
5906	10411	metabosignal
5908	10411	metabosignal
22800	10411	metabosignal
6237	10411	metabosignal
1432	10411	metabosignal
5600	10411	metabosignal
5603	10411	metabosignal
6300	10411	metabosignal
5599	10411	metabosignal
5601	10411	metabosignal
5602	10411	metabosignal
C00575	11069	metabosignal
107	11069	metabosignal
108	11069	metabosignal
109	11069	metabosignal
196883	11069	metabosignal
111	11069	metabosignal
112	11069	metabosignal
113	11069	metabosignal
114	11069	metabosignal
115	11069	metabosignal
5906	11069	metabosignal
5908	11069	metabosignal
22800	11069	metabosignal
6237	11069	metabosignal
1432	11069	metabosignal
5600	11069	metabosignal
5603	11069	metabosignal
6300	11069	metabosignal
5599	11069	metabosignal
5601	11069	metabosignal
5602	11069	metabosignal
5906	26037	metabosignal
5908	26037	metabosignal
5906	6494	metabosignal
5908	6494	metabosignal
4301	6494	metabosignal
5906	5909	metabosignal
5908	5909	metabosignal
C00212	135	metabosignal
C00547	135	metabosignal
C00788	135	metabosignal
C03758	135	metabosignal
C00780	135	metabosignal
C01312	135	metabosignal
C00584	135	metabosignal
C00025	1902	metabosignal
C00681	1902	metabosignal
23236	1902	metabosignal
5330	1902	metabosignal
5331	1902	metabosignal
5332	1902	metabosignal
5294	1902	metabosignal
2768	1902	metabosignal
C00025	2149	metabosignal
C00681	2149	metabosignal
23236	2149	metabosignal
5330	2149	metabosignal
5331	2149	metabosignal
5332	2149	metabosignal
5294	2149	metabosignal
2768	2149	metabosignal
C00025	23566	metabosignal
C00681	23566	metabosignal
23236	23566	metabosignal
5330	23566	metabosignal
5331	23566	metabosignal
5332	23566	metabosignal
5294	23566	metabosignal
2768	23566	metabosignal
C00025	2846	metabosignal
C00681	2846	metabosignal
23236	2846	metabosignal
5330	2846	metabosignal
5331	2846	metabosignal
5332	2846	metabosignal
5294	2846	metabosignal
2768	2846	metabosignal
C00025	57121	metabosignal
C00681	57121	metabosignal
23236	57121	metabosignal
5330	57121	metabosignal
5331	57121	metabosignal
5332	57121	metabosignal
5294	57121	metabosignal
2768	57121	metabosignal
C00025	9170	metabosignal
C00681	9170	metabosignal
23236	9170	metabosignal
5330	9170	metabosignal
5331	9170	metabosignal
5332	9170	metabosignal
5294	9170	metabosignal
2768	9170	metabosignal
107	2778	metabosignal
108	2778	metabosignal
109	2778	metabosignal
196883	2778	metabosignal
111	2778	metabosignal
112	2778	metabosignal
113	2778	metabosignal
114	2778	metabosignal
115	2778	metabosignal
4881	2778	metabosignal
6714	2778	metabosignal
3363	2778	metabosignal
135	2778	metabosignal
136	2778	metabosignal
1902	2778	metabosignal
2149	2778	metabosignal
23566	2778	metabosignal
2357	2778	metabosignal
2846	2778	metabosignal
5028	2778	metabosignal
57121	2778	metabosignal
9002	2778	metabosignal
9170	2778	metabosignal
23236	2776	metabosignal
5330	2776	metabosignal
5331	2776	metabosignal
5332	2776	metabosignal
22800	2776	metabosignal
22808	2776	metabosignal
3265	2776	metabosignal
3845	2776	metabosignal
4893	2776	metabosignal
6237	2776	metabosignal
135	2776	metabosignal
136	2776	metabosignal
1902	2776	metabosignal
2149	2776	metabosignal
23566	2776	metabosignal
2357	2776	metabosignal
2846	2776	metabosignal
5028	2776	metabosignal
57121	2776	metabosignal
9002	2776	metabosignal
9170	2776	metabosignal
5906	2889	metabosignal
5908	2889	metabosignal
1398	2889	metabosignal
1399	2889	metabosignal
23624	2889	metabosignal
867	2889	metabosignal
868	2889	metabosignal
57680	1499	metabosignal
5566	1499	metabosignal
5567	1499	metabosignal
5568	1499	metabosignal
2932	1499	metabosignal
9693	260425	metabosignal
1499	260425	metabosignal
9693	9223	metabosignal
1499	9223	metabosignal
9693	9863	metabosignal
1499	9863	metabosignal
5906	51735	metabosignal
5908	51735	metabosignal
260425	51735	metabosignal
9223	51735	metabosignal
9863	51735	metabosignal
5906	7410	metabosignal
5908	7410	metabosignal
5879	7410	metabosignal
5880	7410	metabosignal
5881	7410	metabosignal
998	7410	metabosignal
387	7410	metabosignal
5879	56288	metabosignal
5880	56288	metabosignal
5881	56288	metabosignal
998	56288	metabosignal
5906	64411	metabosignal
5908	64411	metabosignal
387	64411	metabosignal
5578	5587	metabosignal
5579	5587	metabosignal
5582	5587	metabosignal
5906	5587	metabosignal
5908	5587	metabosignal
5906	9855	metabosignal
5908	9855	metabosignal
998	9855	metabosignal
55970	1268	metabosignal
10681	1268	metabosignal
2782	1268	metabosignal
2783	1268	metabosignal
2784	1268	metabosignal
2785	1268	metabosignal
2786	1268	metabosignal
2787	1268	metabosignal
2788	1268	metabosignal
2790	1268	metabosignal
2791	1268	metabosignal
2792	1268	metabosignal
2793	1268	metabosignal
51764	1268	metabosignal
54331	1268	metabosignal
59345	1268	metabosignal
94235	1268	metabosignal
C00186	1813	metabosignal
C00042	1813	metabosignal
C01089	1813	metabosignal
C00212	1813	metabosignal
C00334	1813	metabosignal
C00547	1813	metabosignal
C00788	1813	metabosignal
C03758	1813	metabosignal
C00780	1813	metabosignal
C01996	1813	metabosignal
C00584	1813	metabosignal
107	2770	metabosignal
108	2770	metabosignal
109	2770	metabosignal
196883	2770	metabosignal
111	2770	metabosignal
112	2770	metabosignal
113	2770	metabosignal
114	2770	metabosignal
115	2770	metabosignal
55811	2770	metabosignal
23236	2770	metabosignal
5330	2770	metabosignal
5331	2770	metabosignal
5332	2770	metabosignal
5290	2770	metabosignal
5291	2770	metabosignal
5294	2770	metabosignal
5594	2770	metabosignal
5595	2770	metabosignal
3265	2770	metabosignal
3845	2770	metabosignal
4893	2770	metabosignal
55970	2770	metabosignal
773	2770	metabosignal
774	2770	metabosignal
1432	2770	metabosignal
5600	2770	metabosignal
5603	2770	metabosignal
6300	2770	metabosignal
5599	2770	metabosignal
5601	2770	metabosignal
5602	2770	metabosignal
5295	2770	metabosignal
5296	2770	metabosignal
8503	2770	metabosignal
6714	2770	metabosignal
10681	2770	metabosignal
2782	2770	metabosignal
2783	2770	metabosignal
2784	2770	metabosignal
2785	2770	metabosignal
2786	2770	metabosignal
2787	2770	metabosignal
2788	2770	metabosignal
2790	2770	metabosignal
2791	2770	metabosignal
2792	2770	metabosignal
2793	2770	metabosignal
51764	2770	metabosignal
54331	2770	metabosignal
59345	2770	metabosignal
94235	2770	metabosignal
1268	2770	metabosignal
1813	2770	metabosignal
107	2771	metabosignal
108	2771	metabosignal
109	2771	metabosignal
196883	2771	metabosignal
111	2771	metabosignal
112	2771	metabosignal
113	2771	metabosignal
114	2771	metabosignal
115	2771	metabosignal
55811	2771	metabosignal
23236	2771	metabosignal
5330	2771	metabosignal
5331	2771	metabosignal
5332	2771	metabosignal
5290	2771	metabosignal
5291	2771	metabosignal
5294	2771	metabosignal
5594	2771	metabosignal
5595	2771	metabosignal
3265	2771	metabosignal
3845	2771	metabosignal
4893	2771	metabosignal
55970	2771	metabosignal
773	2771	metabosignal
774	2771	metabosignal
1432	2771	metabosignal
5600	2771	metabosignal
5603	2771	metabosignal
6300	2771	metabosignal
5599	2771	metabosignal
5601	2771	metabosignal
5602	2771	metabosignal
5295	2771	metabosignal
5296	2771	metabosignal
8503	2771	metabosignal
6714	2771	metabosignal
10681	2771	metabosignal
2782	2771	metabosignal
2783	2771	metabosignal
2784	2771	metabosignal
2785	2771	metabosignal
2786	2771	metabosignal
2787	2771	metabosignal
2788	2771	metabosignal
2790	2771	metabosignal
2791	2771	metabosignal
2792	2771	metabosignal
2793	2771	metabosignal
51764	2771	metabosignal
54331	2771	metabosignal
59345	2771	metabosignal
94235	2771	metabosignal
1268	2771	metabosignal
1813	2771	metabosignal
107	2773	metabosignal
108	2773	metabosignal
109	2773	metabosignal
196883	2773	metabosignal
111	2773	metabosignal
112	2773	metabosignal
113	2773	metabosignal
114	2773	metabosignal
115	2773	metabosignal
55811	2773	metabosignal
23236	2773	metabosignal
5330	2773	metabosignal
5331	2773	metabosignal
5332	2773	metabosignal
5290	2773	metabosignal
5291	2773	metabosignal
5294	2773	metabosignal
5594	2773	metabosignal
5595	2773	metabosignal
3265	2773	metabosignal
3845	2773	metabosignal
4893	2773	metabosignal
55970	2773	metabosignal
773	2773	metabosignal
774	2773	metabosignal
1432	2773	metabosignal
5600	2773	metabosignal
5603	2773	metabosignal
6300	2773	metabosignal
5599	2773	metabosignal
5601	2773	metabosignal
5602	2773	metabosignal
5295	2773	metabosignal
5296	2773	metabosignal
8503	2773	metabosignal
6714	2773	metabosignal
10681	2773	metabosignal
2782	2773	metabosignal
2783	2773	metabosignal
2784	2773	metabosignal
2785	2773	metabosignal
2786	2773	metabosignal
2787	2773	metabosignal
2788	2773	metabosignal
2790	2773	metabosignal
2791	2773	metabosignal
2792	2773	metabosignal
2793	2773	metabosignal
51764	2773	metabosignal
54331	2773	metabosignal
59345	2773	metabosignal
94235	2773	metabosignal
1268	2773	metabosignal
1813	2773	metabosignal
107	2775	metabosignal
108	2775	metabosignal
109	2775	metabosignal
196883	2775	metabosignal
111	2775	metabosignal
112	2775	metabosignal
113	2775	metabosignal
114	2775	metabosignal
115	2775	metabosignal
23236	2775	metabosignal
5330	2775	metabosignal
5331	2775	metabosignal
5332	2775	metabosignal
5294	2775	metabosignal
5594	2775	metabosignal
5595	2775	metabosignal
773	2775	metabosignal
774	2775	metabosignal
1432	2775	metabosignal
5600	2775	metabosignal
5603	2775	metabosignal
6300	2775	metabosignal
5599	2775	metabosignal
5601	2775	metabosignal
5602	2775	metabosignal
6714	2775	metabosignal
1268	2775	metabosignal
1813	2775	metabosignal
5906	57568	metabosignal
5908	57568	metabosignal
5578	23683	metabosignal
5579	23683	metabosignal
5582	23683	metabosignal
5906	23683	metabosignal
5908	23683	metabosignal
5578	25865	metabosignal
5579	25865	metabosignal
5582	25865	metabosignal
5906	25865	metabosignal
5908	25865	metabosignal
5906	3397	metabosignal
5908	3397	metabosignal
7157	7057	metabosignal
5747	7057	metabosignal
3397	7057	metabosignal
5906	10636	metabosignal
5908	10636	metabosignal
1398	9564	metabosignal
1399	9564	metabosignal
5747	9564	metabosignal
5290	5584	metabosignal
5291	5584	metabosignal
5170	5584	metabosignal
5879	5584	metabosignal
5880	5584	metabosignal
5881	5584	metabosignal
998	5584	metabosignal
5295	5584	metabosignal
5296	5584	metabosignal
8503	5584	metabosignal
5290	5590	metabosignal
5291	5590	metabosignal
C00195	5590	metabosignal
5170	5590	metabosignal
C00165	5590	metabosignal
C00076	5590	metabosignal
5594	5590	metabosignal
5595	5590	metabosignal
1432	5590	metabosignal
5600	5590	metabosignal
5603	5590	metabosignal
6300	5590	metabosignal
10000	5590	metabosignal
207	5590	metabosignal
208	5590	metabosignal
5879	5590	metabosignal
5880	5590	metabosignal
5881	5590	metabosignal
998	5590	metabosignal
5599	5590	metabosignal
5601	5590	metabosignal
5602	5590	metabosignal
5295	5590	metabosignal
5296	5590	metabosignal
8503	5590	metabosignal
5879	50855	metabosignal
5880	50855	metabosignal
5881	50855	metabosignal
998	50855	metabosignal
56288	50855	metabosignal
5584	50855	metabosignal
5590	50855	metabosignal
5879	84552	metabosignal
5880	84552	metabosignal
5881	84552	metabosignal
998	84552	metabosignal
56288	84552	metabosignal
5584	84552	metabosignal
5590	84552	metabosignal
5879	84612	metabosignal
5880	84612	metabosignal
5881	84612	metabosignal
998	84612	metabosignal
56288	84612	metabosignal
5584	84612	metabosignal
5590	84612	metabosignal
C00076	7416	metabosignal
C00076	7417	metabosignal
C00076	7419	metabosignal
C00076	10105	metabosignal
7226	C13050	metabosignal
C00076	6543	metabosignal
C00076	6546	metabosignal
5566	6546	metabosignal
5567	6546	metabosignal
5568	6546	metabosignal
C00076	6547	metabosignal
5140	814	metabosignal
5141	814	metabosignal
5142	814	metabosignal
5143	814	metabosignal
5144	814	metabosignal
5139	814	metabosignal
107	814	metabosignal
108	814	metabosignal
109	814	metabosignal
196883	814	metabosignal
111	814	metabosignal
112	814	metabosignal
113	814	metabosignal
114	814	metabosignal
115	814	metabosignal
55970	814	metabosignal
468	814	metabosignal
163688	814	metabosignal
801	814	metabosignal
805	814	metabosignal
808	814	metabosignal
810	814	metabosignal
10681	814	metabosignal
2782	814	metabosignal
2783	814	metabosignal
2784	814	metabosignal
2785	814	metabosignal
2786	814	metabosignal
2787	814	metabosignal
2788	814	metabosignal
2790	814	metabosignal
2791	814	metabosignal
2792	814	metabosignal
2793	814	metabosignal
51764	814	metabosignal
54331	814	metabosignal
59345	814	metabosignal
94235	814	metabosignal
C00076	2185	metabosignal
5578	2185	metabosignal
5579	2185	metabosignal
2768	2185	metabosignal
1398	2185	metabosignal
1399	2185	metabosignal
6714	2185	metabosignal
387	2185	metabosignal
5336	102723407	metabosignal
5335	102723407	metabosignal
23236	2767	metabosignal
5330	2767	metabosignal
5331	2767	metabosignal
5332	2767	metabosignal
2149	2767	metabosignal
23236	2769	metabosignal
5330	2769	metabosignal
5331	2769	metabosignal
5332	2769	metabosignal
2149	2769	metabosignal
23236	9630	metabosignal
5330	9630	metabosignal
5331	9630	metabosignal
5332	9630	metabosignal
2149	9630	metabosignal
C00076	1139	metabosignal
C00076	22953	metabosignal
C00076	2905	metabosignal
5566	2905	metabosignal
5567	2905	metabosignal
5568	2905	metabosignal
C00076	2906	metabosignal
5566	2906	metabosignal
5567	2906	metabosignal
5568	2906	metabosignal
C00076	5023	metabosignal
C00076	5024	metabosignal
C00076	5025	metabosignal
C00002	5027	metabosignal
C00076	5027	metabosignal
C00076	9127	metabosignal
163688	340156	metabosignal
801	340156	metabosignal
805	340156	metabosignal
808	340156	metabosignal
810	340156	metabosignal
163688	85366	metabosignal
801	85366	metabosignal
805	85366	metabosignal
808	85366	metabosignal
810	85366	metabosignal
163688	91807	metabosignal
801	91807	metabosignal
805	91807	metabosignal
808	91807	metabosignal
810	91807	metabosignal
C01245	3708	metabosignal
5333	3708	metabosignal
113026	3708	metabosignal
84812	3708	metabosignal
23236	3708	metabosignal
5330	3708	metabosignal
5331	3708	metabosignal
5332	3708	metabosignal
5336	3708	metabosignal
51196	3708	metabosignal
89869	3708	metabosignal
5335	3708	metabosignal
C00076	3708	metabosignal
5566	3708	metabosignal
5567	3708	metabosignal
5568	3708	metabosignal
163688	3708	metabosignal
801	3708	metabosignal
805	3708	metabosignal
808	3708	metabosignal
810	3708	metabosignal
C01245	3709	metabosignal
5333	3709	metabosignal
113026	3709	metabosignal
84812	3709	metabosignal
23236	3709	metabosignal
5330	3709	metabosignal
5331	3709	metabosignal
5332	3709	metabosignal
5336	3709	metabosignal
51196	3709	metabosignal
89869	3709	metabosignal
5335	3709	metabosignal
C00076	3709	metabosignal
5566	3709	metabosignal
5567	3709	metabosignal
5568	3709	metabosignal
163688	3709	metabosignal
801	3709	metabosignal
805	3709	metabosignal
808	3709	metabosignal
810	3709	metabosignal
C01245	3710	metabosignal
5333	3710	metabosignal
113026	3710	metabosignal
84812	3710	metabosignal
23236	3710	metabosignal
5330	3710	metabosignal
5331	3710	metabosignal
5332	3710	metabosignal
5336	3710	metabosignal
51196	3710	metabosignal
89869	3710	metabosignal
5335	3710	metabosignal
C00076	3710	metabosignal
5566	3710	metabosignal
5567	3710	metabosignal
5568	3710	metabosignal
163688	3710	metabosignal
801	3710	metabosignal
805	3710	metabosignal
808	3710	metabosignal
810	3710	metabosignal
5834	5256	metabosignal
5566	5256	metabosignal
5567	5256	metabosignal
5568	5256	metabosignal
163688	5256	metabosignal
801	5256	metabosignal
805	5256	metabosignal
808	5256	metabosignal
810	5256	metabosignal
5834	5257	metabosignal
5566	5257	metabosignal
5567	5257	metabosignal
5568	5257	metabosignal
163688	5257	metabosignal
801	5257	metabosignal
805	5257	metabosignal
808	5257	metabosignal
810	5257	metabosignal
5834	5261	metabosignal
5566	5261	metabosignal
5567	5261	metabosignal
5568	5261	metabosignal
163688	5261	metabosignal
801	5261	metabosignal
805	5261	metabosignal
808	5261	metabosignal
810	5261	metabosignal
C01245	6261	metabosignal
C00076	6261	metabosignal
C13050	6261	metabosignal
C01245	6262	metabosignal
C00076	6262	metabosignal
5566	6262	metabosignal
5567	6262	metabosignal
5568	6262	metabosignal
815	6262	metabosignal
816	6262	metabosignal
817	6262	metabosignal
818	6262	metabosignal
C13050	6262	metabosignal
C01245	6263	metabosignal
C00076	6263	metabosignal
C13050	6263	metabosignal
C00076	80228	metabosignal
C00076	84876	metabosignal
5566	84876	metabosignal
5567	84876	metabosignal
5568	84876	metabosignal
C00076	93129	metabosignal
2776	10800	metabosignal
2767	10800	metabosignal
2769	10800	metabosignal
9630	10800	metabosignal
C00186	1128	metabosignal
C00042	1128	metabosignal
C01089	1128	metabosignal
C00212	1128	metabosignal
C00334	1128	metabosignal
C00547	1128	metabosignal
C00788	1128	metabosignal
C03758	1128	metabosignal
C00780	1128	metabosignal
5294	1128	metabosignal
C01996	1128	metabosignal
C00584	1128	metabosignal
2778	1128	metabosignal
2776	1128	metabosignal
2770	1128	metabosignal
2771	1128	metabosignal
2773	1128	metabosignal
2767	1128	metabosignal
2769	1128	metabosignal
9630	1128	metabosignal
C00186	1129	metabosignal
C00042	1129	metabosignal
C01089	1129	metabosignal
C00212	1129	metabosignal
C00334	1129	metabosignal
C00547	1129	metabosignal
C00788	1129	metabosignal
C03758	1129	metabosignal
C00780	1129	metabosignal
5294	1129	metabosignal
C01996	1129	metabosignal
C00584	1129	metabosignal
2776	1129	metabosignal
2770	1129	metabosignal
2771	1129	metabosignal
2773	1129	metabosignal
2767	1129	metabosignal
2769	1129	metabosignal
9630	1129	metabosignal
2778	1131	metabosignal
2776	1131	metabosignal
2767	1131	metabosignal
2769	1131	metabosignal
9630	1131	metabosignal
C00547	146	metabosignal
C00788	146	metabosignal
2768	146	metabosignal
2776	146	metabosignal
2767	146	metabosignal
2769	146	metabosignal
9630	146	metabosignal
C00547	147	metabosignal
C00788	147	metabosignal
2768	147	metabosignal
2776	147	metabosignal
2767	147	metabosignal
2769	147	metabosignal
9630	147	metabosignal
C00547	148	metabosignal
C00788	148	metabosignal
2768	148	metabosignal
2776	148	metabosignal
2767	148	metabosignal
2769	148	metabosignal
9630	148	metabosignal
C00025	185	metabosignal
C00681	185	metabosignal
23236	185	metabosignal
5330	185	metabosignal
5331	185	metabosignal
5332	185	metabosignal
2768	185	metabosignal
7040	185	metabosignal
7042	185	metabosignal
7043	185	metabosignal
2778	185	metabosignal
2776	185	metabosignal
2767	185	metabosignal
2769	185	metabosignal
9630	185	metabosignal
C00186	1909	metabosignal
C00042	1909	metabosignal
C01089	1909	metabosignal
C00212	1909	metabosignal
C00334	1909	metabosignal
C00547	1909	metabosignal
C00788	1909	metabosignal
C03758	1909	metabosignal
C00780	1909	metabosignal
C01996	1909	metabosignal
C00584	1909	metabosignal
2768	1909	metabosignal
2776	1909	metabosignal
2770	1909	metabosignal
2771	1909	metabosignal
2773	1909	metabosignal
2767	1909	metabosignal
2769	1909	metabosignal
9630	1909	metabosignal
2768	1910	metabosignal
2776	1910	metabosignal
2767	1910	metabosignal
2769	1910	metabosignal
9630	1910	metabosignal
C00025	2911	metabosignal
C00681	2911	metabosignal
23236	2911	metabosignal
5330	2911	metabosignal
5331	2911	metabosignal
5332	2911	metabosignal
2768	2911	metabosignal
2778	2911	metabosignal
2776	2911	metabosignal
2767	2911	metabosignal
2769	2911	metabosignal
9630	2911	metabosignal
C00025	2915	metabosignal
C00681	2915	metabosignal
23236	2915	metabosignal
5330	2915	metabosignal
5331	2915	metabosignal
5332	2915	metabosignal
2768	2915	metabosignal
2778	2915	metabosignal
2776	2915	metabosignal
2767	2915	metabosignal
2769	2915	metabosignal
9630	2915	metabosignal
2776	2925	metabosignal
2767	2925	metabosignal
2769	2925	metabosignal
9630	2925	metabosignal
2776	3269	metabosignal
2767	3269	metabosignal
2769	3269	metabosignal
9630	3269	metabosignal
2776	3356	metabosignal
2767	3356	metabosignal
2769	3356	metabosignal
9630	3356	metabosignal
2776	3357	metabosignal
2767	3357	metabosignal
2769	3357	metabosignal
9630	3357	metabosignal
2776	3358	metabosignal
2767	3358	metabosignal
2769	3358	metabosignal
9630	3358	metabosignal
6777	3973	metabosignal
2776	3973	metabosignal
2767	3973	metabosignal
2769	3973	metabosignal
9630	3973	metabosignal
2776	4923	metabosignal
2767	4923	metabosignal
2769	4923	metabosignal
9630	4923	metabosignal
C00186	5021	metabosignal
C00042	5021	metabosignal
C01089	5021	metabosignal
C00212	5021	metabosignal
C00334	5021	metabosignal
C00547	5021	metabosignal
C00788	5021	metabosignal
C03758	5021	metabosignal
C00780	5021	metabosignal
C01996	5021	metabosignal
C00584	5021	metabosignal
10368	5021	metabosignal
10369	5021	metabosignal
27091	5021	metabosignal
27092	5021	metabosignal
55799	5021	metabosignal
59283	5021	metabosignal
59284	5021	metabosignal
59285	5021	metabosignal
775	5021	metabosignal
776	5021	metabosignal
778	5021	metabosignal
781	5021	metabosignal
782	5021	metabosignal
783	5021	metabosignal
784	5021	metabosignal
785	5021	metabosignal
786	5021	metabosignal
9254	5021	metabosignal
93589	5021	metabosignal
387	5021	metabosignal
2778	5021	metabosignal
2776	5021	metabosignal
2770	5021	metabosignal
2771	5021	metabosignal
2773	5021	metabosignal
2775	5021	metabosignal
2767	5021	metabosignal
2769	5021	metabosignal
9630	5021	metabosignal
C00025	552	metabosignal
C00681	552	metabosignal
23236	552	metabosignal
5330	552	metabosignal
5331	552	metabosignal
5332	552	metabosignal
2768	552	metabosignal
2778	552	metabosignal
2776	552	metabosignal
2767	552	metabosignal
2769	552	metabosignal
9630	552	metabosignal
C00025	553	metabosignal
C00681	553	metabosignal
23236	553	metabosignal
5330	553	metabosignal
5331	553	metabosignal
5332	553	metabosignal
2768	553	metabosignal
2778	553	metabosignal
2776	553	metabosignal
2767	553	metabosignal
2769	553	metabosignal
9630	553	metabosignal
2776	56413	metabosignal
2767	56413	metabosignal
2769	56413	metabosignal
9630	56413	metabosignal
2776	57105	metabosignal
2767	57105	metabosignal
2769	57105	metabosignal
9630	57105	metabosignal
2776	5724	metabosignal
2767	5724	metabosignal
2769	5724	metabosignal
9630	5724	metabosignal
2776	5731	metabosignal
2767	5731	metabosignal
2769	5731	metabosignal
9630	5731	metabosignal
C00186	5733	metabosignal
C00042	5733	metabosignal
C01089	5733	metabosignal
C00212	5733	metabosignal
C00334	5733	metabosignal
C00547	5733	metabosignal
C00788	5733	metabosignal
C03758	5733	metabosignal
C00780	5733	metabosignal
C01996	5733	metabosignal
C00584	5733	metabosignal
2776	5733	metabosignal
2770	5733	metabosignal
2771	5733	metabosignal
2773	5733	metabosignal
2767	5733	metabosignal
2769	5733	metabosignal
9630	5733	metabosignal
C00025	5737	metabosignal
C00681	5737	metabosignal
23236	5737	metabosignal
5330	5737	metabosignal
5331	5737	metabosignal
5332	5737	metabosignal
2768	5737	metabosignal
2778	5737	metabosignal
2776	5737	metabosignal
2767	5737	metabosignal
2769	5737	metabosignal
9630	5737	metabosignal
2776	623	metabosignal
2767	623	metabosignal
2769	623	metabosignal
9630	623	metabosignal
C00212	624	metabosignal
2776	624	metabosignal
2770	624	metabosignal
2771	624	metabosignal
2773	624	metabosignal
2767	624	metabosignal
2769	624	metabosignal
9630	624	metabosignal
2776	6865	metabosignal
2767	6865	metabosignal
2769	6865	metabosignal
9630	6865	metabosignal
2776	6869	metabosignal
2767	6869	metabosignal
2769	6869	metabosignal
9630	6869	metabosignal
2776	6870	metabosignal
2767	6870	metabosignal
2769	6870	metabosignal
9630	6870	metabosignal
2776	6915	metabosignal
2767	6915	metabosignal
2769	6915	metabosignal
9630	6915	metabosignal
2776	7201	metabosignal
2767	7201	metabosignal
2769	7201	metabosignal
9630	7201	metabosignal
2776	886	metabosignal
2767	886	metabosignal
2769	886	metabosignal
9630	886	metabosignal
2776	887	metabosignal
2767	887	metabosignal
2769	887	metabosignal
9630	887	metabosignal
C00076	291	metabosignal
C00076	292	metabosignal
C00076	293	metabosignal
C00076	83447	metabosignal
2778	1133	metabosignal
C00212	153	metabosignal
C00547	153	metabosignal
C00788	153	metabosignal
C03758	153	metabosignal
C00780	153	metabosignal
C01312	153	metabosignal
C00584	153	metabosignal
2778	153	metabosignal
2770	153	metabosignal
2771	153	metabosignal
2773	153	metabosignal
C00186	154	metabosignal
C00042	154	metabosignal
C01089	154	metabosignal
C00212	154	metabosignal
C00334	154	metabosignal
C00547	154	metabosignal
C00788	154	metabosignal
C03758	154	metabosignal
C00780	154	metabosignal
C01996	154	metabosignal
C00584	154	metabosignal
2778	154	metabosignal
2770	154	metabosignal
2771	154	metabosignal
2773	154	metabosignal
2778	155	metabosignal
2770	155	metabosignal
2771	155	metabosignal
2773	155	metabosignal
C00212	1812	metabosignal
C00547	1812	metabosignal
C00788	1812	metabosignal
C03758	1812	metabosignal
C00780	1812	metabosignal
C01312	1812	metabosignal
C00584	1812	metabosignal
2778	1812	metabosignal
C00212	1816	metabosignal
C00547	1816	metabosignal
C00788	1816	metabosignal
C03758	1816	metabosignal
C00780	1816	metabosignal
C01312	1816	metabosignal
C00584	1816	metabosignal
2778	1816	metabosignal
2778	3274	metabosignal
C00212	3360	metabosignal
C00547	3360	metabosignal
C00788	3360	metabosignal
C03758	3360	metabosignal
C00780	3360	metabosignal
C01312	3360	metabosignal
C00584	3360	metabosignal
2778	3360	metabosignal
2778	3361	metabosignal
C00212	3362	metabosignal
C00547	3362	metabosignal
C00788	3362	metabosignal
C03758	3362	metabosignal
C00780	3362	metabosignal
C01312	3362	metabosignal
C00584	3362	metabosignal
2778	3362	metabosignal
489	5350	metabosignal
488	5350	metabosignal
5566	5350	metabosignal
5567	5350	metabosignal
5568	5350	metabosignal
107	2774	metabosignal
108	2774	metabosignal
109	2774	metabosignal
196883	2774	metabosignal
113	2774	metabosignal
114	2774	metabosignal
115	2774	metabosignal
3363	2774	metabosignal
135	2774	metabosignal
136	2774	metabosignal
1128	2774	metabosignal
1131	2774	metabosignal
1133	2774	metabosignal
153	2774	metabosignal
154	2774	metabosignal
155	2774	metabosignal
1812	2774	metabosignal
1816	2774	metabosignal
3274	2774	metabosignal
3360	2774	metabosignal
3361	2774	metabosignal
3362	2774	metabosignal
